user,date,text,favorite_count,busqueda
BBVA_Colombia,Thu Oct 15 16:01:50 +0000 2020,"@MonikJ_13 Hola, queremos atender el inconveniente presentado. Te invitamos a que nos amplíes por mensaje directo l… https://t.co/f7Ww9UiP5W",0,bbva atencion
bbva_peru,Thu Oct 15 15:54:49 +0000 2020,"@MARCOAN82833567 Hola, por favor envíanos el número de tu requerimiento a través de mensaje interno para solicitar… https://t.co/L5l7ckGFbw",0,bbva atencion
MonikJ_13,Thu Oct 15 15:48:59 +0000 2020,"Llevo mucho tiempo intentando poner una PQR al @BBVA_Colombia pero el canal telefónico no funciona te cuelgan, el c… https://t.co/O8SYRYhI6U",1,bbva atencion
BBVA_Colombia,Thu Oct 15 15:40:14 +0000 2020,"@JenniferBlanco9 Hola Jenn, nos encontramos a la espera de la información solicitada por mensaje directo para brind… https://t.co/uaaorvC4vD",0,bbva atencion
BBVA_Colombia,Thu Oct 15 15:36:50 +0000 2020,"@Nedahigo Hola David, gracias por escribirnos. Te invitamos a que nos amplíes por mensaje directo la información de… https://t.co/NR3XzY8mF7",0,bbva atencion
bbva_peru,Thu Oct 15 15:36:08 +0000 2020,"@jossy3107 Hola Jossy, te comentamos que el horario de atención de nuestra Banca por Teléfono (01) 595 0000 es de l… https://t.co/vHzXi6C0Ph",0,bbva atencion
BBVA_Colombia,Thu Oct 15 15:32:28 +0000 2020,"@JenniferBlanco9 Hola Jenn, queremos atender el inconveniente presentado. Te invitamos a que nos amplíes la informa… https://t.co/fYLk3WpO34",0,bbva atencion
DanielaScobar,Thu Oct 15 15:26:22 +0000 2020,"El peor servicio y atención al cliente es el de @bbva la aplicación no deja recuperar la contraseña, por telefono t… https://t.co/j8lmVR8xAG",2,bbva atencion
bbva_peru,Thu Oct 15 15:23:58 +0000 2020,"@fernantoste Hola, por favor envíanos el número de tu requerimiento a través de mensaje interno para solicitar a nu… https://t.co/ZiHj6dxBCw",0,bbva atencion
el_ranu,Thu Oct 15 15:13:18 +0000 2020,El servicio de atención al cliente de @bbva_argentina es pésimo. Me voy a cambiar de Banco. Deposite 10K hace más d… https://t.co/K5PLtyyMJO,0,bbva atencion
BBVA_Colombia,Thu Oct 15 14:56:43 +0000 2020,"@lorenamonob Hola, gracias por escribirnos. Te invitamos a que nos amplíes por mensaje directo la información de tu… https://t.co/T2OyewAjHG",0,bbva atencion
bbva,Thu Oct 15 14:23:37 +0000 2020,"@SalvucciBelen Hola, para una atención más personalizada te recomendamos que contactes con los canales de atención… https://t.co/YOa31sHFfA",0,bbva atencion
bbva,Thu Oct 15 14:21:53 +0000 2020,"@NoeliaF1975 Hola, sentimos lo que comentas. Te recomendamos que contactes con el canal de atención de tu país que… https://t.co/eYhno3GTOe",0,bbva atencion
bbva,Thu Oct 15 14:19:00 +0000 2020,"@campithepimp Hola, sentimos lo que comentas. Te recomendamos que contactes con el canal de atención de tu país que… https://t.co/1a166T1DW2",0,bbva atencion
BBVA_Colombia,Thu Oct 15 13:50:37 +0000 2020,"@AngelaMoralesU Hola Angela, queremos atender el inconveniente presentado. Te invitamos a que nos amplíes por mensa… https://t.co/B5etbTRTjm",0,bbva atencion
ardillita79,Thu Oct 15 13:41:16 +0000 2020,@CondusefMX #BBVA Ayuda por favor! El servicio de atención telefónica no ayuda para nada. Los asesores solo se burl… https://t.co/oRNgKVjh67,0,bbva atencion
BBVA_Colombia,Thu Oct 15 13:35:26 +0000 2020,"@Gina383 Hola Gina, queremos atender el inconveniente presentado. Nos encontramos a la espera de la información sol… https://t.co/3DA1tFzpja",0,bbva atencion
BBVA_Colombia,Thu Oct 15 13:33:28 +0000 2020,"@Gina383 Hola Gina, gracias por escribirnos. Te invitamos a que nos amplíes por mensaje directo la información de t… https://t.co/GsIlK61wGo",0,bbva atencion
bbva_peru,Thu Oct 15 13:31:55 +0000 2020,"@Amauta_Warma Hola, te comentamos que el horario de atención de nuestra Banca por Teléfono (01) 595 0000 es de lune… https://t.co/eF9v0hy7nx",0,bbva atencion
Amauta_Warma,Thu Oct 15 13:27:33 +0000 2020,Señores de @bbva_peru el horario de atención vua telefónica es desde las 8 o 9 am? Porque estoy llamando desde las… https://t.co/Uoq3UK1PNy,0,bbva atencion
BBVA_Colombia,Thu Oct 15 13:23:40 +0000 2020,"@AlexCarranzaP Hola Alex, queremos atender el inconveniente presentado. Te invitamos a que nos amplíes por mensaje… https://t.co/bHvolDkfLk",0,bbva atencion
BBVA_Colombia,Thu Oct 15 13:22:11 +0000 2020,"@luis021252 Hola Luis, gracias por escribirnos. Te invitamos a que nos amplíes por mensaje directo la información d… https://t.co/EjY8wjRDcN",0,bbva atencion
bbva_peru,Thu Oct 15 13:15:35 +0000 2020,"@Lusecitath Hola Luz, seguimos tu atención por mensaje interno. ¡Saludos!",1,bbva atencion
BBVA_Colombia,Thu Oct 15 12:21:26 +0000 2020,"@Risharky Hola Ricardo, queremos atender el inconveniente presentado. Te invitamos a que nos amplíes la información… https://t.co/rtrlGi5Hoh",0,bbva atencion
BBVA_Colombia,Thu Oct 15 12:19:15 +0000 2020,"@JhonBeltranP Hola Jhon, queremos atender el inconveniente presentado. Te invitamos a que nos amplíes la informació… https://t.co/oSEbcorzjP",1,bbva atencion
BBVA_Colombia,Thu Oct 15 12:15:09 +0000 2020,"@adrianasah Hola, gracias por escribirnos. Te invitamos a que nos amplíes por mensaje directo la información de tu… https://t.co/FdggUWd75k",0,bbva atencion
bbva_argentina,Thu Oct 15 12:11:47 +0000 2020,@Vernica49166461 ¡Hola Verónica! Te informamos que por razones de público conocimiento la atención telefónica puede… https://t.co/EsDrL5PBoy,0,bbva atencion
BBVA_Colombia,Thu Oct 15 12:11:46 +0000 2020,"@artulopera Hola Luis, gracias por escribirnos. Te invitamos a que nos amplíes la información de tu requerimiento p… https://t.co/zjbtniTNIA",0,bbva atencion
AzinDav,Sat Oct 17 20:25:53 +0000 2020,"@bbva me llegó una promoción por teléfono para comprar con puntos en suburbia, hice la compra y en lugar de descont… https://t.co/AvCF0y2xs0",0,bbva credito
acrossdafrog,Sat Oct 17 19:52:23 +0000 2020,BBVA ME PUEDEN AUMENTAR LA LÍNEA DE CRÉDITO EN MI TARJETA PARA ASÍ MANDAR A LA CHINGADA AL IBK DE UNA VEZ,0,bbva credito
celirur,Sat Oct 17 19:46:48 +0000 2020,@ZulmaCucunuba @Davivienda Estamos en el lugar equivocado. A mi esposa le cobraron 2 veces  una refinanciacion que… https://t.co/6aao41gj6n,0,bbva credito
AMOHDEZ,Sat Oct 17 18:48:17 +0000 2020,"@BBVA_Mex Buenas tardes, una duda ¿esta persona trabaja para ustedes? a cada rato publica en Facebook diciendo que… https://t.co/e7F6BEWXfj",0,bbva credito
avfls,Sat Oct 17 17:27:34 +0000 2020,"@bbva 

Eso de andar poniendo, después de un retiro, pantalla para aceptar un préstamo (crédito) dejando como opció… https://t.co/XhJxm1CNar",0,bbva credito
Zebulebe,Sat Oct 17 17:15:20 +0000 2020,Ya me había convencido @BBVA_Mex de adquirir una nueva tarjeta de crédito que sí me convenía pero ALV son súper int… https://t.co/GC7J9eCx5M,1,bbva credito
Lucho_Mora,Sat Oct 17 17:11:19 +0000 2020,"RT @LucianaArata: El acoso telefónico ofreciendo tarjetas de crédito del @bbva_peru continúa, pese a que ya ""elevaron el informe"" para que…",0,bbva credito
LucianaArata,Sat Oct 17 17:09:50 +0000 2020,"El acoso telefónico ofreciendo tarjetas de crédito del @bbva_peru continúa, pese a que ya ""elevaron el informe"" par… https://t.co/sMO3TyhHwx",0,bbva credito
BeMartinetti,Sat Oct 17 15:32:42 +0000 2020,"RT @BBVAParaguay: Llegan los Cheques del @Shopping_delsol Anniversary Edition 🎉 
Aprovecha los beneficios exclusivos con tarjetas de crédit…",0,bbva credito
gctomasio,Sat Oct 17 15:03:40 +0000 2020,"RT @HenrryVillar: @paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectoris…",0,bbva credito
Jackeli90383550,Sat Oct 17 14:24:12 +0000 2020,"RT @marcoeyzaguirre: @paolobenza @nando360 Me pasó en BBVA: Finanzas de la empresa limpias, sin deuda, apto según Sunat e hice 4 solicitude…",0,bbva credito
lalowildc,Sat Oct 17 14:07:36 +0000 2020,Con la novedad que hoy SABADO ME DESPERTÓ una llamada a mi CASA de una grabación de @BBVA_Mex diciendo que por un a… https://t.co/80iiDantBB,0,bbva credito
diegosd_94,Sat Oct 17 13:12:42 +0000 2020,"RT @HenrryVillar: @paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectoris…",0,bbva credito
RAUL_RUIZE,Sat Oct 17 13:09:23 +0000 2020,"@dhgcorrecaminos @bbva Y de robar también saben bastante en @caixabank tienes una hipoteca, una tarjeta de crédito,… https://t.co/2uNyzL9rGs",0,bbva credito
PaulAvalos81,Sat Oct 17 12:55:36 +0000 2020,"RT @marcoeyzaguirre: @paolobenza @nando360 Me pasó en BBVA: Finanzas de la empresa limpias, sin deuda, apto según Sunat e hice 4 solicitude…",0,bbva credito
PaulAvalos81,Sat Oct 17 12:54:36 +0000 2020,"RT @HenrryVillar: @paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectoris…",0,bbva credito
betoamenero,Sat Oct 17 12:46:56 +0000 2020,"RT @HenrryVillar: @paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectoris…",0,bbva credito
bntz05,Sat Oct 17 12:45:43 +0000 2020,@carlosmm107 @BBVA_Mex Aceptar el crédito y el Seguro jajaja,0,bbva credito
GrazianoRomina,Sat Oct 17 12:33:31 +0000 2020,@MastercardArg @bbva @bbva_argentina  ES UNA ESTAFA necesito que me solucionen el reclamo que vengo haciendo. Me da… https://t.co/3dQ61N8HIh,0,bbva credito
Betholopezb,Sat Oct 17 12:25:07 +0000 2020,"RT @HenrryVillar: @paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectoris…",0,bbva credito
danu1826,Sat Oct 17 12:24:45 +0000 2020,"@bbva_argentina hola, necesito ayuda con una tarjeta de crédito.",0,bbva credito
Fermil1,Sat Oct 17 12:20:07 +0000 2020,"RT @HenrryVillar: @paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectoris…",0,bbva credito
luismirandave,Sat Oct 17 12:06:05 +0000 2020,"RT @HenrryVillar: @paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectoris…",0,bbva credito
AngelAburto13,Sat Oct 17 10:53:16 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
greymoon2019,Sat Oct 17 10:42:00 +0000 2020,"RT @HenrryVillar: @paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectoris…",0,bbva credito
MABRUXI,Sat Oct 17 10:13:57 +0000 2020,"RT @marcoeyzaguirre: @paolobenza @nando360 Me pasó en BBVA: Finanzas de la empresa limpias, sin deuda, apto según Sunat e hice 4 solicitude…",0,bbva credito
MABRUXI,Sat Oct 17 10:12:42 +0000 2020,"RT @HenrryVillar: @paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectoris…",0,bbva credito
SectorBancario,Sat Oct 17 09:13:17 +0000 2020,"Varapalo judicial a BBVA por lo sucedido con un cliente en Albacete 
... nulidad, por usurario, de un contrato de t… https://t.co/xm82pDl6BE",0,bbva credito
JesuspereyraG,Sat Oct 17 06:48:17 +0000 2020,"RT @HenrryVillar: @paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectoris…",0,bbva credito
JesuspereyraG,Sat Oct 17 06:47:57 +0000 2020,"RT @marcoeyzaguirre: @paolobenza @nando360 Me pasó en BBVA: Finanzas de la empresa limpias, sin deuda, apto según Sunat e hice 4 solicitude…",0,bbva credito
RolandoPrezFli1,Sat Oct 17 06:37:43 +0000 2020,"RT @HenrryVillar: @paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectoris…",0,bbva credito
RolandoPrezFli1,Sat Oct 17 06:36:49 +0000 2020,"RT @marcoeyzaguirre: @paolobenza @nando360 Me pasó en BBVA: Finanzas de la empresa limpias, sin deuda, apto según Sunat e hice 4 solicitude…",0,bbva credito
Karlos00898059,Sat Oct 17 05:21:16 +0000 2020,"RT @marcoeyzaguirre: @paolobenza @nando360 Me pasó en BBVA: Finanzas de la empresa limpias, sin deuda, apto según Sunat e hice 4 solicitude…",0,bbva credito
VictorAscoy1,Sat Oct 17 05:21:05 +0000 2020,"RT @HenrryVillar: @paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectoris…",0,bbva credito
VictorAscoy1,Sat Oct 17 05:19:00 +0000 2020,"RT @marcoeyzaguirre: @paolobenza @nando360 Me pasó en BBVA: Finanzas de la empresa limpias, sin deuda, apto según Sunat e hice 4 solicitude…",0,bbva credito
kuraan_ii,Sat Oct 17 04:19:16 +0000 2020,"@Soyfurrr HSBC tiene la tarjeta de crédito Zero, que no cobra anualidad, pero para sacarla debes tener una cuenta d… https://t.co/fAUcyMLGOM",0,bbva credito
arjanlot,Sat Oct 17 03:59:03 +0000 2020,"RT @HenrryVillar: @paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectoris…",0,bbva credito
BenitoCastrope,Sat Oct 17 03:28:16 +0000 2020,"RT @HenrryVillar: @paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectoris…",0,bbva credito
apenbott,Sat Oct 17 03:28:07 +0000 2020,"RT @marcoeyzaguirre: @paolobenza @nando360 Me pasó en BBVA: Finanzas de la empresa limpias, sin deuda, apto según Sunat e hice 4 solicitude…",0,bbva credito
SantDiegomr,Sat Oct 17 03:27:16 +0000 2020,"RT @HenrryVillar: @paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectoris…",0,bbva credito
JaimeRiasc0s,Sat Oct 17 03:26:15 +0000 2020,"Panas hoy me llamaron del @BBVA_Colombia a preguntarme que cómo estaba mi situación financiera,  que si deseaba amp… https://t.co/oydiwDIMJX",0,bbva credito
Jlincio,Sat Oct 17 03:21:51 +0000 2020,"RT @HenrryVillar: @paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectoris…",0,bbva credito
luisfranco_2014,Sat Oct 17 03:00:45 +0000 2020,"RT @HenrryVillar: @paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectoris…",0,bbva credito
luisfranco_2014,Sat Oct 17 03:00:29 +0000 2020,"RT @marcoeyzaguirre: @paolobenza @nando360 Me pasó en BBVA: Finanzas de la empresa limpias, sin deuda, apto según Sunat e hice 4 solicitude…",0,bbva credito
gianorjim,Sat Oct 17 02:25:31 +0000 2020,"RT @HenrryVillar: @paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectoris…",0,bbva credito
rebeQiih,Sat Oct 17 02:19:34 +0000 2020,Super mal experiencia con @bbva me han estado cobrando 2 veces el costo de anualidad de una tarjeta de crédito que… https://t.co/Zee29MiJ9J,1,bbva credito
rsotos7,Sat Oct 17 02:14:54 +0000 2020,"RT @HenrryVillar: @paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectoris…",0,bbva credito
Renatex_Cumpa,Sat Oct 17 02:04:13 +0000 2020,"RT @HenrryVillar: @paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi sectoris…",0,bbva credito
HenrryVillar,Sat Oct 17 02:03:18 +0000 2020,"@paolobenza Soy microempresario, tenemos una cuenta @bbva_peru + de 12 años, solicité el crédito Reactiva con mi se… https://t.co/uOPyZIyQ6E",63,bbva credito
marcoeyzaguirre,Sat Oct 17 01:49:36 +0000 2020,"@paolobenza @nando360 Me pasó en BBVA: Finanzas de la empresa limpias, sin deuda, apto según Sunat e hice 4 solicit… https://t.co/GrfhmlzHTc",46,bbva credito
jerryleo297,Sat Oct 17 01:19:37 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
vmpinedog,Sat Oct 17 01:01:54 +0000 2020,@GatoAmargad0 @ScotiaColpatria A mi padre que tiene 95 años en el BBVA entregó su tarjeta de crédito hace más de un… https://t.co/qPQufUnEpl,0,bbva credito
baduelito87,Sat Oct 17 01:01:30 +0000 2020,"@Czer16567604 @esearielxD @SritaLoera @Soyfurrr Si, la de banco azteca es de las mejores. Pero para crédito y mejor… https://t.co/iet7JYgFVD",0,bbva credito
nadiics,Sat Oct 17 00:49:07 +0000 2020,"RT @MarBianhi: Hablando de abusos, BBVA y Citibanamex, son los bancos con las tarjetas de crédito más caras. https://t.co/VIbqpMlgsG a trav…",0,bbva credito
392luiz,Sat Oct 17 00:37:58 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
makiro_lalo,Sat Oct 17 00:03:29 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
RONN3R,Fri Oct 16 23:44:42 +0000 2020,"RT @MarBianhi: Hablando de abusos, BBVA y Citibanamex, son los bancos con las tarjetas de crédito más caras. https://t.co/VIbqpMlgsG a trav…",0,bbva credito
frank7rent,Fri Oct 16 23:42:27 +0000 2020,"RT @MarBianhi: Hablando de abusos, BBVA y Citibanamex, son los bancos con las tarjetas de crédito más caras. https://t.co/VIbqpMlgsG a trav…",0,bbva credito
Alejand39972075,Fri Oct 16 23:22:01 +0000 2020,"RT @MarBianhi: Hablando de abusos, BBVA y Citibanamex, son los bancos con las tarjetas de crédito más caras. https://t.co/VIbqpMlgsG a trav…",0,bbva credito
FranciscoZarco1,Fri Oct 16 23:19:08 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
R2_Colima,Fri Oct 16 23:11:28 +0000 2020,"RT @MarBianhi: Hablando de abusos, BBVA y Citibanamex, son los bancos con las tarjetas de crédito más caras. https://t.co/VIbqpMlgsG a trav…",0,bbva credito
BurritosSteak,Fri Oct 16 22:09:29 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
FrancoVzr,Fri Oct 16 22:06:27 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
tandc95,Fri Oct 16 22:05:55 +0000 2020,@gaby_cam @bbva Reportando acoso con el señor que te quiere vender una tarjeta de crédito ???? Hay que capacitar a… https://t.co/3D7Q8moiTE,0,bbva credito
arekusumx,Fri Oct 16 21:36:35 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
mdpcardenas,Fri Oct 16 21:35:31 +0000 2020,"@bbva_argentina No quiero asesoramiento, quiero que dejen de acosar y amenazar. No preguntan, sino afirman  ""Tu Tar… https://t.co/pVQztxM4Qs",0,bbva credito
BobLangeLe,Fri Oct 16 21:13:46 +0000 2020,"RT @MarBianhi: Hablando de abusos, BBVA y Citibanamex, son los bancos con las tarjetas de crédito más caras. https://t.co/VIbqpMlgsG a trav…",0,bbva credito
rynkydynky,Fri Oct 16 20:55:34 +0000 2020,"@BBVA_Colombia una vergüenza su ""Banco Digital"" me obligan a venir a una sucursal fisica y cuando vengo debo espera… https://t.co/VvZxaCYrmH",0,bbva credito
Phnatick1,Fri Oct 16 20:49:40 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
Jesus_Amezquita,Fri Oct 16 20:44:45 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
solanozzz,Fri Oct 16 20:37:07 +0000 2020,RT @JulioCamarena12: @BBVARe_mx @gaby_cam @bbva Recibo a diario de 3 a 5 llamadas de ustedes insistiendo con su tarjeta de crédito @BBVARe_…,0,bbva credito
pticastillo,Fri Oct 16 20:28:42 +0000 2020,"RT @MarBianhi: Hablando de abusos, BBVA y Citibanamex, son los bancos con las tarjetas de crédito más caras. https://t.co/VIbqpMlgsG a trav…",0,bbva credito
DRVMX,Fri Oct 16 20:11:32 +0000 2020,"RT @MarBianhi: Hablando de abusos, BBVA y Citibanamex, son los bancos con las tarjetas de crédito más caras. https://t.co/VIbqpMlgsG a trav…",0,bbva credito
christian_vent,Fri Oct 16 19:51:16 +0000 2020,@gaby_cam @bbva Que raro a mi me dijeron que por la pandemia ahorita no me podían dar una tarjeta de crédito aún cu… https://t.co/gNPsHuCVlQ,0,bbva credito
LuisBelmont,Fri Oct 16 19:47:54 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
eangelhv,Fri Oct 16 19:47:52 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
Edy00857453,Fri Oct 16 19:45:36 +0000 2020,@IndecopiOficial tengo una devolución por parte de @Falabella_pe que me emitieron una nota de crédito pero el bando… https://t.co/yuBjH38ebg,0,bbva credito
Guadalu21837712,Fri Oct 16 19:44:56 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
Ferparra091,Fri Oct 16 19:41:44 +0000 2020,@GatoAmargad0 @ScotiaColpatria El mismo problema con el BBVA. Alivio de 4 meses  de un préstamo hipotecario y me to… https://t.co/ATz2EhOBIo,0,bbva credito
analisispop,Fri Oct 16 19:40:24 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
Nickte_LK,Fri Oct 16 19:33:54 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
luisrunner_,Fri Oct 16 19:29:55 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
jordelan,Fri Oct 16 19:25:04 +0000 2020,"RT @MarBianhi: Hablando de abusos, BBVA y Citibanamex, son los bancos con las tarjetas de crédito más caras. https://t.co/VIbqpMlgsG a trav…",0,bbva credito
tavrich,Fri Oct 16 19:24:52 +0000 2020,@delarrev O sea llegas al cajero de Banorte con una imagen lo escanea y ya. Yo tengo de débito y crédito en Banorte y débito en Bbva.,1,bbva credito
Ch16Mars,Fri Oct 16 19:24:25 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
S3payments,Fri Oct 16 19:21:21 +0000 2020,"BBVA y Citibanamex, bancos con las tarjetas de crédito más caras https://t.co/NDaYLsEh4f",0,bbva credito
icooljon,Fri Oct 16 19:20:39 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
Edy00857453,Fri Oct 16 19:18:42 +0000 2020,@bbva_peru me siento robado por @bbva_peru y @Falabella_pe ninguno de los dos me quiere ayudar con la devolución de… https://t.co/JCwTrV2K21,0,bbva credito
VerdesJirafas,Fri Oct 16 19:02:33 +0000 2020,"@bbva_argentina Hola Banco Francés, me dirías a qué número/mail me puedo comunicar para dar de baja mi tarjeta de crédito?",0,bbva credito
jabastiani,Fri Oct 16 18:58:51 +0000 2020,"RT @MarBianhi: Hablando de abusos, BBVA y Citibanamex, son los bancos con las tarjetas de crédito más caras. https://t.co/VIbqpMlgsG a trav…",0,bbva credito
PatoMon04,Fri Oct 16 18:57:52 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
Selva46656915,Fri Oct 16 18:56:29 +0000 2020,"@BBVA_Mex 
Buenas tardes 
A donde me puedo dirigir si estoy recibiendo llamadas de acoso telefónico  buscando a una… https://t.co/2T0p3uzXH6",1,bbva credito
mizpaidem,Fri Oct 16 18:56:11 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
OscarRiders,Fri Oct 16 18:55:19 +0000 2020,@bbva  quisiera tramitar una tarjeta de crédito,0,bbva credito
javiersodi,Fri Oct 16 18:52:53 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
LorenaM06066623,Fri Oct 16 18:50:38 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
LuisMV2017,Fri Oct 16 18:49:41 +0000 2020,@LaClavijo_ @bbva @davidbarguil @ma_camiladiaz @JuanPabloCalvas @AntonioSanguino @MafeCarrascal Me pasó algo simila… https://t.co/yPXrELCaus,0,bbva credito
Hz_Eddie,Fri Oct 16 18:48:03 +0000 2020,@LaClavijo_ @bbva @davidbarguil @ma_camiladiaz @JuanPabloCalvas @AntonioSanguino @MafeCarrascal @CondusefMX ojo aqu… https://t.co/83A20Vl18g,0,bbva credito
GABRIELSODI,Fri Oct 16 18:46:43 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
TlxHenry,Fri Oct 16 18:39:09 +0000 2020,RT @gaby_cam: Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo qu…,0,bbva credito
pumita05,Sat Oct 17 20:55:53 +0000 2020,"@BBVARe_mx Me hablan  como si supiera a qué se refieran con número de identificador del cajero, ojalá fuera solo un… https://t.co/ZIcBjTDma9",0,bbva
bbva_peru,Sat Oct 17 20:55:48 +0000 2020,"@MarcosFonruge Hola, por favor envíanos tus datos por mensaje interno para realizar las verificaciones ce tu caso c… https://t.co/RB4JPMErOD",0,bbva
beduino1971,Sat Oct 17 20:54:53 +0000 2020,"RT @Xaguzar2: El BBVA, a partir de enero, va a cobrar 2 euros por retirar dinero en ventanilla y sube las comisiones si la nómina domicilia…",0,bbva
