,id,text,created_at,did_report_as_spam,owner.id,owner.is_verified,owner.profile_pic_url,owner.username,likes,comments
0,17905788667488155,❤️👏,1595296534,False,7733270179,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118699773_901000567095081_6065388527105373158_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=gG9HeFOXHrAAX81E_YY&oh=62303426fc600ffad1541d8a960e0d6f&oe=5FB5F565,paulajm2408,1,0
1,17859617671955256,#Océanos #DíaMundialdelosOcéanos #Oceans #FronterasDelConocimiento #Biodiversity #Biodiversidad #WorldOceanDay,1591630334,False,1793431643,True,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/106579801_406129370294091_7089203805637107561_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=IspjokrLlLUAX9F5-GO&oh=82055c4945c5e53fb2e3e2f3d508ada4&oe=5FB452EA,bbva,0,2
2,17885535181593817,👏👏👏,1591693896,False,2473042831,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118875656_166204405040777_2151572446295263552_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=ra79E__tQGAAX_qt3-D&oh=89157c367563c9926a80b4aaf8d37d1b&oe=5FB42452,imnjson,0,0
3,17951928421340638,Hace mas de  2 mes abri mi cuenta online y nada y hablan de que  es rapido  y sencillo,1591798780,False,8071558170,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/83441820_280949892886250_7931023494249185280_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=18LJxxvTvd4AX-aab2l&oh=9fcb826b683d597949c913efecd62d08&oe=5FB2A607,didacanthu,0,1
4,17857798319003390,abran sucursales es un inhumano tener a la gente en el sol 7 horas por hacer tyrtamites sobretodo para los adultos mayor y si no entonces postergiuuen pagos y depositos a sus cobros,1592071507,False,8331043512,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/64899078_401631547137091_4035932578518138880_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=E8quAcwT2RYAX_vBH0i&oh=5daf6315f007ff4a7dae36a0e652e929&oe=5FB48F85,albertodelrs,0,0
5,18060226390225515,"Son unos aprovechados! Me han quitado 200€ por no superar el ingreso de nómina de 800€ por estos dos últimos meses! Les recuerdo el estado de alarma y la cuarentena, el erte y el virus!!!!! Aun no he cobrado Erte y ya estoy trabajando así que estaré liando todos los días en las oficinas hasta que me devolváis el dinero!",1592547080,False,497425965,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/102288837_3028848487210096_3720643118127644672_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=HDsskwQ8-akAX8rpveJ&oh=980441f8474c97b79c4b14c9a15b1270&oe=5FB29236,mykototattoo,0,0
6,17999685028293427,"Me han cobrado 100€ de comisión por no tener la nómina domiciliada, es un despropósito. No saben de donde tirar para sacar dinero",1592772907,False,424602263,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/83578620_895366434225267_2163518264154521600_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=anBIoTxcvWQAX_t5g5t&oh=a426ad1d8b048f7663862a91edcb73cf&oe=5FB301CB,mafermonterrey,0,0
7,17938832356390333,"Open up a branch in Lake City, FL please? 🥺👉🏻👈🏻",1600726252,False,1936275406,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/117310721_586683198683221_6403427398766011061_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=4pH7KBlye8IAX_vlbo8&oh=3ba6220f1acc08d39a5bf8c72b9f87ec&oe=5FB6227E,spctrvtrnslvn,0,0
8,17852052860312667,feliz dia de los valores hoy #valuesday2020,1600754008,False,1441852989,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/117038580_1675022189312966_3128372077399321471_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=zMyhqLiFjBQAX_EeZID&oh=a401592878887aa417fa5108b9b1efcf&oe=5FB52E55,szgnzn,0,0
9,18117711970147602,"Hola, estoy intentando sacar mi dinero en una sucursal bbva y se niegan a atenderme, empieza el corralito",1600769741,False,5745627713,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/25010652_2174018065945426_5151867525578883072_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=G5ZiZhEH-O8AX_oWcuL&oh=19e2f2caae4b76a8d020674914807dc7&oe=5FB494BB,sombrereroloko_lightinghunter,0,0
10,17878263589849442,"Hola!! Quería contaros la mala experiencia que tuve con dos directores de una oficina de BBVA. Se trata de la que está ubicada en Avenida de Portugal, nº 18, Toledo.
Tanto yo como mi marido teníamos dos cuentas, nóminas y varios recibos domiciliados en dicha oficina. Tomamos la decisión de comprar un terreno para construir una casa y fuimos a ésta con el fin de pedir información y ver de qué manera nos podían ayudar.
Nos atendió el director de dicha sucursal (Jose María Nuñez Lara). Tras revisar nuestras nóminas y gastos nos dijo que podíamos solicitar un préstamo personal para comprar el terreno y, posteriormente, el 100% de un préstamo autopromotor para construir la vivienda. De este modo, con este préstamo autopromotor amortizaríamos todo el préstamo personal y podríamos terminar la construcción de la misma, es decir, al final de la obra, solo nos quedaría la letra de la Hipoteca.
Hasta ahí, todo perfecto. Jose María manda toda la información y BBVA nos concede un préstamo personal de 75.000 euros a pagar en 8 años. Para nosotros es muchísimo dinero para pagar en este tiempo (hablamos de una letra de 1066 euros al mes), pero él nos comenta que es temporal, hasta que terminemos la obra, pues con el préstamo autopromotor amortizaríamos todo este préstamo personal. Con esta condición, nos parece buena idea y firmamos ese pedazo de préstamo.
Compramos el terreno, nos gastamos todos nuestros ahorros en el proyecto del arquitecto, notarios, licencia de obra, etc, etc, etc., y cuando lo tenemos todo llamo a la oficina para hablar con Jose María y comenzar el trámite del préstamo autopromotor cuando me llevo la sorpresa de que han cambiado de director en esta oficina y no me informan de cómo contactar con Jose María ni de donde se encuentra trabajando éste.
Además, el nuevo director de esta oficina (Álvaro Fernández Moreno-Tomé), tras explicarle el caso, me comenta que él no puede hacer nada, sin tan ni siquiera dejar explicarme ni darme una cita para conocerle y poder hablar en persona. 
En resumen, nos quedamos pagando 1066 euros al mes, con el proyecto de una casa hecho por un arquitecto, con una licencia de obra de 15 meses como máximo para terminarla y con",1600841487,False,3641571401,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/13715131_315268952139202_1807896621_a.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=W2IFlTQKKPcAX8UnJzh&oh=cb28649c1a5405e68e63338e009b185e&oe=5FB479FC,alvinakio,1,0
11,17878093486862694,Necesito hablar con algún persona real.  Increíble que llamo al banco y no atiende nadie por teléfono.,1600875338,False,14977859547,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/66174100_214513382772682_520751899738112_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=wtpBVzcYfy4AX8dQLr9&oh=0dd000b6ca5d0e81ab99e3b273e6676f&oe=5FB24254,elvasco_plomgas,0,0
