,id,text,created_at,did_report_as_spam,owner.id,owner.is_verified,owner.profile_pic_url,owner.username,likes,comments
0,18104545426184797,"🤗Feliz día a nuestras dos madres, sea, entonces 🤗💐",1589046467,False,31589847075,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/117757754_2074852675993028_5883555655982463884_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=BQvjsxgDaj0AX8Z93t-&oh=97ba1c90654fa8ec2725c351b312b7e6&oe=5FB329C9,jorge_antonio2020,0,0
1,17852310941028303,"Una pregunta mi madre tiene cuenta en bbva y la quiero poner en la solicitud de mi affp para que le den a mi madre el dinero ya que yo me encuentro fuera del peru, y a ella le hace falta, que facilidades dan o que tengo que hacer para que  se lo den a ella.",1589231421,False,2063010982,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/90352931_252103279149799_5032311583271813120_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=T_VPCiV66DkAX8VWmis&oh=ae3abe984b5aa7f0c3e5560e9998b21e&oe=5FB51EDD,rosarioariadela7,0,0
2,17847269234093190,Donde puedo poner un reclamo? El teléfono para ocupado,1589237327,False,1353217363,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/117880691_336168727753774_3858683888949257771_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=pVB3CZFmjpcAX8aL7Mz&oh=6c9dfaa2e430f7704f9251d8a45f1a44&oe=5FB56FF5,jerika.21,0,0
3,17861820259864582,"BBVA el día de ayer su cajero de la agencia del  Real Plaza Cusco no dispensó el monto solicitado, y en mi aplicación registra como que si hubiera realizado el retiro, el vigilante de tienda estaba al lado mío y pudo verificar lo que indico, pedí hablar con el gerente o subgerente de tienda, que me indicaron que era el señor Felix Venegas Vergara y que lo tenía que esperar, el señor nunca llegó, a lo cual me atendió la srta. Jossy Ceballos la cual me indicó que al cerrar la tienda ella haría el arqueo del cajero y que de seguro sobraría la cantidad que “no llegué a retirar”, tuve que esperar hasta que cerraran el banco y la señorita haga el arqueo y me diga que el cajero cuadraba exacto y que no había ningún monto sobrante. En la tienda NADIE pudo darme solución, es el colmo que tanto “profesional” junto trabajando no puedan darme solución, ¿Así trabaja el #BBVA ? 
Lo más lamentable es que llamo al call center, me hacen esperar más de 10 minutos en línea y todos, cuál grabadoras me indican: “Tiene que esperar de 15 a 30 días calendario” El colmo que en pleno estado de emergencia tengan que retener MI DINERO, por malas prácticas de parte de ustedes al no realizar mantenimiento a sus cajeros, y lo que es INACEPTABLE es que nadie me pueda dar información de qué es lo que ha sucedido, nadie se comunica conmigo, lo que pido es que alguien me explique cuál es el extraordinario procedimiento que realizan ustedes ante estos casos que les lleva tanto tiempo resolverlos. 
INDECOPI ¿Hasta cuándo estas entidades nos van a seguir perjudicando? ¿ Acaso nadie regula sus procesos ? ¿Hasta cuándo se van a seguir burlando de nosotros?  #indecopi #bbva INDECOPI BBVA World @BBVA",1589557833,False,359248881,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/117106205_3489721731059949_8782033450691098776_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=JfRlwS9g4uwAX_aXHTf&oh=9283117399bc4b586bc21004f8759a33&oe=5FB4D6C3,carlitads16,0,0
4,18063028660222520,"Oferta especial
 Hay una tendencia hacia una erradicación negativa del coronavirus.  Estás en confinamiento y tus ingresos son escasos.  Necesita dinero para alimentar a sus familias durante este período de encierro, pero no puede trabajar.  No te preocupes más porque estamos a tu disposición.  Kovish finance le ofrece créditos que van desde 2,000 euros a 800,000 euros a una tasa de 2.5% durante todo el período de pago.  Aproveche el préstamo y 4 meses gratis antes de que comience el reembolso del crédito.  Si lo necesita, no dude en ponerse en contacto conmigo.  Ayudémonos unos a otros contra covid19.
 Contacto: marc.kovish1@gmail.com",1590134760,False,24751207951,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/71772570_483708262228464_7496424498120359936_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=PmxH5AclBVMAX__l0Hp&oh=b42e56761095a19e6d13e8e8afd62b03&oe=5FB5EDCE,marc_kovish,0,0
5,18106797652150610,Respondan los reclamos ladrones,1594214962,False,1976876273,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/93197095_225642858495940_7022835973562040320_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=4p0vJLIvNT0AX9lrDmT&oh=e7d3417984e17f5e6b9adbfaba8e35f6&oe=5FB4395E,ale_del_risco,0,0
6,17869585921653179,No contestan su teléfono voy esperando como 30 minutos 🤬,1584736175,False,4166661648,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/120420890_662684317997241_757598828099222127_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=efGWlSq4OJIAX8VDnne&oh=36157aca097583aa82e25a375d038926&oe=5FB2E14F,orlando.c10,0,0
7,17881508290527903,"También deberian dar o comisión de transferencias,  tenemos cuenta de ahorros y deudas en otros bancos... Seria bueno habilitar 0 comisiones, para poder realizar nuestros pagos",1584736828,False,1246501062,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118714617_1657072751119525_4267728655616129453_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=cYExBW8CLEgAX_mjj_X&oh=9645a1f1305c585d32ca55b7e95f3086&oe=5FB52A97,jhoviflor,1,6
8,18133538596018829,"Igual cobran comisión cuando utilizo los agentes, en el voucher dice cero comisión, pero te cobran por retirar o depositar aparte xq dicen que el banco no les paga la luz y no solo en un agente, esto me sucede en varios agentes !!!!",1584740294,False,1370991696,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/61775493_1316223161859405_4895750907662172160_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=GAAOTLHE-IoAX_UGeXC&oh=2d25f829905e2781e37f773bb404a283&oe=5FB3BCD8,royed_,0,0
9,18134324719052538,👍👍👍,1584789065,False,1930505877,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/117965876_155953509483256_7854760411098756815_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=bGz6F7U5G9UAX_I59cM&oh=af0c612c658d01a57387b4dda2a38660&oe=5FB55925,kanchita182,0,0
